sample_token,timestamp,scene_token,instance_token,category,obj_x,obj_y,obj_z,obj_yaw,vx,vy,speed,ax,ay,accel,yaw_rate
77fc24547ab34182a945eecb825b6576,1542800848947897,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1511.026,1234.492,0.873,2.713306308447152,-0.9901663479462366,0.6341065298970372,1.1758063139238748,0.004215747528398519,0.003864748758695731,0.005719161668552342,0.0
648fe1aeca944fb793b334cb6ee01854,1542800849447179,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1510.531,1234.808,0.873,2.713306308447152,-0.9914236844110508,0.6329088571188846,1.1762204484834955,-0.0025182891929093876,-0.002398790219059843,0.0034779268212803706,0.0
1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1510.051,1235.246,0.773,2.547590532042216,-0.9602304553093106,0.8762102904699165,1.2999180745065826,0.062401434547771785,0.4867196794251259,0.4907035616065133,-0.33151111547758655
fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1509.649,1235.757,0.673,2.381693750568229,-0.8033155751300765,1.021129997242284,1.29923915601193,0.31356260501899214,0.28959268058088017,0.426831849692963,-0.3315111154775869
3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1509.055,1236.202,0.606,2.4572974112644843,-1.1882542864169403,0.8901905007670369,1.4847179452152184,-0.7700422116070117,-0.26193504705056314,0.8133725939137602,0.15123968668546095
8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1508.424,1236.603,0.539,2.5333354323409005,-1.2550595208498712,0.7975893309997062,1.4870518288884442,-0.13287566643050103,-0.18418380310349902,0.2271114617429474,0.15123968668546184
07c29094cb6144aa889c16c52f762d79,1542800851947705,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1507.772,1236.951,0.473,2.608586553327492,-1.3103894590021818,0.6994103247433613,1.4853603389823107,-0.1112020977331683,-0.19732014554235433,0.22649756373328392,0.15123968668546148
a43568a562a043f38af0ec0b71520af7,1542800852448091,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1507.111,1237.348,0.59,2.4804634497701255,-1.3209802032827274,0.7933875048461279,1.5409258354349311,-0.021165149066012072,0.18780937137083484,0.1889982103346343,-0.2560485376436724
d1136fce62f14400a069613e274f46f7,1542800852947478,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1506.507,1237.826,0.706,2.3525961387018643,-1.2094828259446917,0.9571734947046389,1.5424103880680553,0.22326848183480077,0.3279740759341172,0.39675661237798526,-0.25604853764367336
f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1505.968,1238.377,0.823,2.224614117888739,-1.0783558574329275,1.1023637800472774,1.5420950874767827,0.2623405093916276,0.29047642790648626,0.39140656361023224,-0.25604853764367297
0915646e387b484785ae2b847ffdee2f,1542800853947736,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1505.747,1239.047,1.14,1.9802680226095328,-0.4416263840790764,1.338867318248907,1.4098225274798881,1.272382511103309,0.4726072506691931,1.3573190000683906,-0.48827910643436906
95c0a92d52584756832ec795d346e296,1542800854447717,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1505.374,1239.497,1.506,1.9802680226095328,-0.7460283490773595,0.9000342012997403,1.169025175578504,-0.6088270654250523,-0.8776995864826197,1.0681886348889145,0.0
9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1504.973,1239.96,1.59,1.9802680226095328,-0.8014934561358568,0.9254151376329469,1.224248723580632,-0.11086015050187736,0.050729811425592214,0.12191590026151243,0.0
7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1504.573,1240.423,1.674,1.9802680226095328,-0.7993253693879636,0.9252191150668144,1.2226820752068885,0.00433251685156358,-0.0003917145252057106,0.0043501887934134,0.0
07175443e8444b8c8c4802fd004e33c1,1542800855949460,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1504.172,1240.887,1.758,1.9802680226095328,-0.8003912136606766,0.9261384616918829,1.2240745668178135,-0.00212741244640861,0.0018350048903073401,0.0028094708869440383,0.0
056becbc0d5a46da8d59eebddedb47bb,1542800856450419,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1503.833,1241.407,1.692,1.945361437569646,-0.6767020854000861,1.0380090985489467,1.2391079860348018,0.24690469331939421,0.22331295945788754,0.33291230894183566,-0.06967952475130072
3b594af1b130490989536590345c9dc9,1542800856950302,de7d80a1f5fb4c3e82ce8a4f213b450a,005855d523f84d8a9e3bef3031c93e56,human.pedestrian.adult,1503.462,1241.848,1.626,2.1373476552890223,-0.7421736686386506,0.8822064363061575,1.152870309566763,-0.13097381434968683,-0.3116782571977628,0.3380790973354328,0.3840623060183609
9fcdc52b791045e99c623c5fc643331f,1533151619947313,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.496,1542.51,1.486,-0.725271570665877,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1c9a906c40f6417bbe1cea06d6e55501,1533151620447745,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.47,1542.481,1.436,-0.725271570665877,-0.05195511078418969,-0.057949931259384614,0.07783012315013273,NaN,NaN,NaN,0.0
a771effa2a2648d78096c3e92b95b129,1533151621047706,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.444,1542.451,1.386,-0.725271570665877,-0.04333615018320742,-0.05000325021121826,0.06616907846106977,0.014365868116398022,0.013245329360018997,0.01954013604336271,0.0
b9ea04a6121d4a8bb00199b885aa5ef0,1533151621448049,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.418,1542.422,1.336,-0.725271570665877,-0.06494431025384137,-0.07243788451402013,0.09728828576562402,-0.053974117370939295,-0.056038532715201386,0.07780438609001826,0.0
87e772078a494d42bd34cd16172808bc,1533151621947928,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.391,1542.392,1.286,-0.725271570665877,-0.05401307116330883,-0.06001452351463597,0.080741283673109,0.021867770181448993,0.02485273636096766,0.03310374415887776,0.0
f40544fd4f5d42abbcfa948eeaf86850,1533151622448916,fcbccedd61424f1b85dcbf8f897f9754,007842c92eaf4351b5a9678f7e7094f3,vehicle.car,718.365,1542.363,1.236,-0.725271570665877,-0.051897450637447634,-0.0578856180187876,0.07774374673299006,0.00422289660802493,0.004249414149337648,0.0059908577328008274,0.0
1fc26189c2524ef396e5ce6cc210c1cd,1542800383397856,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92594549844e4f7da7a0e73e92945b2b,1542800383897713,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,NaN,NaN,NaN,0.0
1923316323b44b86b3389178fb026db6,1542800384397580,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05e993bd780241aabaa30dd2a0473286,1542800384947787,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64134c75d5f547fdb4a6862b192f06cd,1542800385448218,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c69f16f8568a4479ab2f200c802309d9,1542800385948086,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a401b5ee030547ab8678a563f13b4731,1542800386398207,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc0342fe162348dc9445493aab4b463e,1542800386898102,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a9eb66eaac44de69c19d24b9d76e598,1542800387397971,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee9b3f38dadd40588f43ba590c4751b9,1542800387897823,d25718445d89453381c659b9c8734939,007ed64e589545d1805aaf65467dc399,movable_object.barrier,782.447,1861.789,0.571,1.9062137023644452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ca9a282c9e77460f8360f564131a8af5,1532402927647951,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,401.282,1193.478,0.862,-0.1540951196595426,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39586f9d59004284a7114a68825e8eec,1532402928147847,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,402.619,1193.23,0.782,-0.07555530331979778,2.6745563077120957,-0.496103189463503,2.720178269473973,NaN,NaN,NaN,0.15711231204039403
356d81f38dd9473ba590f39e266f54e5,1532402928698048,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,404.132,1193.11,1.001,-0.06682865705982621,2.749904125946657,-0.21810211177391212,2.758539692130365,0.13694598562082086,0.5052718509955287,0.523501524721854,0.01586083315001529
e0845f5322254dafadbbed75aaa07969,1532402929197353,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,405.307,1192.971,1.1,-0.15409511965954284,2.353271046755012,-0.27838695787123363,2.3696801298504893,-0.7943703331463631,-0.12073751734375085,0.8034934811667089,-0.17477586364990663
c923fe08b2ff4e27975d2bf30934383b,1532402929697797,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,406.495,1192.791,1.2,-0.17154841217948616,2.373891983918257,-0.35968060362410914,2.400985899153671,0.041205284034267306,-0.1624430420843801,0.16758764081510405,-0.034875615493328564
f1e3d9d08f044c439ce86a2d6fcca57b,1532402930152601,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,407.405,1192.612,1.35,-0.17154841217948616,2.000861909745667,-0.39357613389473256,2.039203411884798,-0.8201996336280909,-0.07452777519683956,0.8235786715787662,0.0
4f545737bf3347fbbc9af60b0be9a963,1532402930648325,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,408.068,1192.514,1.4,-0.18900170469942945,1.3374377677901632,-0.19769065044295558,1.351969443435795,-1.3382933688009933,0.3951502922024695,1.3954113710316425,-0.03520768112890094
7626dde27d604ac28a0240bdd54eba7a,1532402931198511,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,409.008,1192.292,1.4,-0.24136158225925938,1.708513121017252,-0.403499907304039,1.7555139588970743,0.674454372207015,-0.3740721444403955,0.7712448829233131,-0.09516759343173024
be99ffc878b24aca8956bbb4e0f97d0c,1532402931697833,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,409.601,1192.155,1.55,-0.24136158225925938,1.1876103997020315,-0.27437204849765007,1.2188923178350153,-1.0432200490169077,0.25860638787473605,1.0747954849739823,0.0
9813c23a5f1448b09bb7910fea9baf20,1532402932197715,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,410.302,1191.991,1.4,-0.24136158225925938,1.4023309501042682,-0.32807742627257486,1.4401968237883238,0.42954247282806085,-0.10743611047192095,0.44277449542242175,0.0
023c4df2d451409881d8e6ea82f14704,1532402932647284,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,411.052,1191.816,1.45,-0.24136158225925938,1.66826449332583,-0.38926171510925917,1.7130765022442782,0.5915299836544817,-0.13609543548750982,0.6069840929734537,0.0
c235638ed66145988d17f9d0601923f2,1532402933146604,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,411.914,1191.613,1.4,-0.17154841217948616,1.7263478330528848,-0.406552911960215,1.7735732606548062,0.11632488129266766,-0.03462948980805058,0.12137001100815267,0.13981649058674442
bc3c8a953f6b4dcdb77b521d89f3d9d5,1532402933646462,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,413.334,1191.365,1.45,-0.06682865705982621,2.840806789128144,-0.49614090401683536,2.8838063405497945,2.229551104664243,-0.1792268845484525,2.2367432585020772,0.20949900795757984
1e3d79dae62742a0ad64c91679863358,1532402934146351,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,414.757,1191.315,1.45,-0.04937536453988289,2.846631952293413,-0.10002220492940338,2.848388652079759,0.011652913277285643,0.7924133139305566,0.7924989908398967,0.03491433602248363
2afb9d32310e4546a71cbe432911eca2,1532402934696555,cc8c0bf57f984915a77078b10eb33198,00cfe5312e5e469bb97d7b64245a98e3,human.pedestrian.adult,416.65,1191.493,1.3,0.002984513019947066,3.4405420534928357,0.32351636847402704,3.4557188054764123,1.0794361749449708,0.7697846133496492,1.3258019485314156,0.09516448001074139
8c8755ebb0bf4c519416323acad6cea1,1542800374447637,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,729.808,1868.764,2.174,2.53269963744536,NaN,NaN,NaN,NaN,NaN,NaN,NaN
384e26fb47f94faea344766bb26f987a,1542800374947539,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,727.085,1869.261,2.472,2.53269963744536,-5.447067625254462,0.9941948621931317,5.537054193170454,NaN,NaN,NaN,0.0
7f49d07afdf64212a4eea699cb5ab17c,1542800375447384,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,723.976,1869.814,2.021,2.53269963744536,-6.219928177735173,1.106342966319781,6.317555009282407,-1.5462004270938203,0.22436576163940689,1.5623942382577911,0.0
2e96e4ef43624c3d9ae8fd5526444fa8,1542800375947245,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,721.166,1870.797,2.069,2.53269963744536,-5.62156279445675,1.9665466999824897,5.955608631805183,1.1970635502238074,1.7208858735982775,2.0962846498566297,0.0
7f87e737dad642d9aff78a7fe12ce194,1542800376447154,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,718.357,1871.78,2.268,2.53269963744536,-5.619022662124673,1.9663578771335328,5.9531486608714665,0.005081189440633205,-0.0003777144419420868,0.005095208958546647,0.0
37bed8d646cd4f0f8eac519794dd8bd7,1542800376947003,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,716.434,1874.034,2.268,2.53269963744536,-3.8471618428765524,4.509361827272102,5.927478244122377,3.544792165730291,5.087544338667415,6.200698258755196,0.0
6d1d793b68b24165be5755a54054c82a,1542800377447456,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,714.509,1876.291,2.268,2.53269963744536,-3.8465150573579425,4.509914017899452,5.927478598470631,0.0012924001227085466,0.0011033815909790435,0.0016993378158825607,0.0
083240c8c70b44e4ac6fc7f267b1518f,1542800377898133,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,713.01,1877.008,2.268,2.53269963744536,-3.326107167661149,1.5909398527106957,3.687014850215551,1.154724757857165,-6.476865172149359,6.578994735110344,0.0
db0173c29e1e43d1b5535f48e541efdf,1542800378397983,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,711.347,1877.804,2.268,2.53269963744536,-3.3269980994298507,1.592477743323095,3.688482305310581,-0.0017823982568806805,0.003076704236069389,0.0035557070326980834,0.0
d148d50ba9be44bcb2105d8da47425b4,1542800378897841,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,710.249,1878.766,2.268,2.53269963744536,-2.1966238411708052,1.9245465712262064,2.9204513014975153,2.2613907514915144,0.6643263244823758,2.3569509108871185,0.0
f2d48fe35d5646659dc339e1d36886f9,1542800379397716,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,709.035,1879.563,2.268,2.53269963744536,-2.428607151788058,1.5943985996499634,2.9052090445064134,-0.46408264189497944,-0.6604610584170902,0.8072059887003111,0.0
a32166aff42946d39455fcbe502a321a,1542800379897591,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.765,1879.81,2.318,2.53269963744536,-0.5401350337584032,0.49412353088240774,0.7320545870800135,3.7778887082363686,-2.201100412638271,4.37233188565738,0.0
7ca3502caf394d6d9c0a80b822b3ff48,1542800380398024,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.495,1880.057,2.369,2.53269963744536,-0.5395327646257977,0.49357256615784917,0.7312383210475234,0.0012034960376424541,-0.0011009760038977585,0.0016311195154800166,0.0
5b77f438091b4d00a74d333ef2fe9033,1542800380947696,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.608,1880.043,2.325,2.53269963744536,0.2055771441877023,-0.025469734678360348,0.20714890682057052,1.355553691680675,-0.9442764063590823,1.652024135003944,0.0
29796060110c4163b07f06eff4af0753,1542800381448102,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.651,1879.944,2.284,2.53269963744536,0.08593022465759077,-0.19783935444405681,0.2156951869573013,-0.2390996901118522,-0.34445953838622334,0.41931018995110747,0.0
7bf1cef0e253474e847ee4c2eb955901,1542800381897652,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.248,2.53269963744536,0.08452897341788658,-0.1979757535311796,0.2152662219980649,-0.0031170086524395357,-0.00030341249499008004,0.0031317410623324265,0.0
e10f8dcb73e646af840d9955a70a63d5,1542800382397543,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.248,2.53269963744536,0.0,0.0,0.0,-0.1690948095042451,0.39603784331220127,0.4306263205340062,0.0
17a9388ec4b04e028b4d07af2cc3a45c,1542800382897959,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.348,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1fc26189c2524ef396e5ce6cc210c1cd,1542800383397856,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.398,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92594549844e4f7da7a0e73e92945b2b,1542800383897713,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.398,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923316323b44b86b3389178fb026db6,1542800384397580,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.527,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05e993bd780241aabaa30dd2a0473286,1542800384947787,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.448,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64134c75d5f547fdb4a6862b192f06cd,1542800385448218,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.298,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c69f16f8568a4479ab2f200c802309d9,1542800385948086,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.348,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a401b5ee030547ab8678a563f13b4731,1542800386398207,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.548,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc0342fe162348dc9445493aab4b463e,1542800386898102,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.77,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a9eb66eaac44de69c19d24b9d76e598,1542800387397971,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.892,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee9b3f38dadd40588f43ba590c4751b9,1542800387897823,d25718445d89453381c659b9c8734939,00d5f1e688a64d5ca65a739fbc60dae6,vehicle.bus.rigid,708.689,1879.855,2.892,2.53269963744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e426ccb3e7874894b16e06774ae5ec42,1535385109400618,bebf5f5b2a674631ab5c88fd1aa9e87a,00db277903e1499589d576b7d0427ba5,vehicle.car,1925.077,842.416,0.845,0.09494591130528131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c5a8f6d7a0fe4858b318aeac2524098f,1535385109899957,bebf5f5b2a674631ab5c88fd1aa9e87a,00db277903e1499589d576b7d0427ba5,vehicle.car,1925.077,842.416,0.845,0.09494591130528131,0.0,0.0,0.0,NaN,NaN,NaN,0.0
ed1eee39e3dd4c30a3d932e3ceaa92c2,1535385110449087,bebf5f5b2a674631ab5c88fd1aa9e87a,00db277903e1499589d576b7d0427ba5,vehicle.car,1925.077,842.416,1.203,0.09494591130528131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728e3e32df3c413389cb7e233de96ac4,1535385110948962,bebf5f5b2a674631ab5c88fd1aa9e87a,00db277903e1499589d576b7d0427ba5,vehicle.car,1925.077,842.416,1.217,0.09494591130528131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c56003504024697a5c8d1cb9355a335,1535385111448839,bebf5f5b2a674631ab5c88fd1aa9e87a,00db277903e1499589d576b7d0427ba5,vehicle.car,1925.077,842.416,1.231,0.09494591130528131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
