sample_token,scene_token,timestamp,filename,ego_pose_token,calibrated_sensor_token,prev_sample,next_sample,ego_x,ego_y,ego_z,ego_yaw,vx,vy,speed,ax,ay,accel,yaw_rate,steering_angle
023c4df2d451409881d8e6ea82f14704,cc8c0bf57f984915a77078b10eb33198,1532402932647284,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402932647284.pcd.bin,68dbac351067433883a6303bab0d61ea,a183049901c24361a6b0b11b8013137c,9813c23a5f1448b09bb7910fea9baf20,c235638ed66145988d17f9d0601923f2,399.0198373002425,1144.398545717494,0.0,-1.8481582984530462,-1.832186641908729,-6.172549915827427,6.4387328220830815,0.3648194156796113,0.6455973237152178,0.7415450832181849,0.023122483671982295,0.009696116866385893
c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,1532402933146604,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402933146604.pcd.bin,b5baeed9277642debf7abf2bae8c8e90,a183049901c24361a6b0b11b8013137c,023c4df2d451409881d8e6ea82f14704,bc3c8a953f6b4dcdb77b521d89f3d9d5,398.16712901294835,1141.370496193884,0.0,-1.8252766764180366,-1.7077390997639774,-6.064346558539573,6.300212061108216,0.24923404258742193,0.2167014285184932,0.33026825022460826,0.04582556684092296,0.01963886759213751
bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,1532402933646462,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402933646462.pcd.bin,ec1f1d29781744cbbd9e2affac55c70e,a183049901c24361a6b0b11b8013137c,c235638ed66145988d17f9d0601923f2,1e3d79dae62742a0ad64c91679863358,397.4476741975414,1138.4704918742955,0.0,-1.7877086610988902,-1.4393183972387118,-5.801656309569039,5.977529036566201,0.5369939113213464,0.5255297483896108,0.7513614158570067,0.07515737533288742,0.03394795945907551
1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,1532402934146351,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402934146351.pcd.bin,620c4688ff1043d2aa4ea1d0c0735707,a183049901c24361a6b0b11b8013137c,bc3c8a953f6b4dcdb77b521d89f3d9d5,2afb9d32310e4546a71cbe432911eca2,396.8835035523236,1135.6564273770866,0.0,-1.74127441565969,-1.1285918378236253,-5.629378716492755,5.7413956726656385,0.6215911120570498,0.34463169438872293,0.7107366005529487,0.09288911226132233,0.04368286343677958
2afb9d32310e4546a71cbe432911eca2,cc8c0bf57f984915a77078b10eb33198,1532402934696555,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402934696555.pcd.bin,9d4adec20d8a4ba08f2ea4becb6f64b2,a183049901c24361a6b0b11b8013137c,1e3d79dae62742a0ad64c91679863358,cd21dbfc3bd749c7b10a5c42562e0c42,396.4443552268204,1132.6271305081405,0.0,-1.668531049699764,-0.7981554577996472,-5.50577034871825,5.563322682322179,0.6005706611074765,0.2246591587384043,0.6412151406416717,0.13221162688734708,0.06416514248402974
cd21dbfc3bd749c7b10a5c42562e0c42,cc8c0bf57f984915a77078b10eb33198,1532402935197541,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402935197541.pcd.bin,f582c6d34c8b403c8f3b66a8bb896892,a183049901c24361a6b0b11b8013137c,2afb9d32310e4546a71cbe432911eca2,88449a5cb1644a199c1c11f6ac034867,396.28709579417813,1130.0546235114005,0.0,-1.5793596526393519,-0.31389985477091803,-5.134887994355138,5.144473523442193,0.9666050608774082,0.7403048276061848,1.2175288832265299,0.17799179430245995,0.09341633160842568
88449a5cb1644a199c1c11f6ac034867,cc8c0bf57f984915a77078b10eb33198,1532402935697945,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402935697945.pcd.bin,8ca363317e054bcda00792ebeb46d046,a183049901c24361a6b0b11b8013137c,cd21dbfc3bd749c7b10a5c42562e0c42,2ff86dc19c4644a1a88ce5ba848f56e5,396.3721334319953,1127.5762883014086,0.0,-1.4843247220546174,0.16993796575797115,-4.952668663703494,4.955583296105163,0.9668943903903431,0.36414443260174534,1.0331921069980936,0.18991640871123022,0.10347405600534172
2ff86dc19c4644a1a88ce5ba848f56e5,cc8c0bf57f984915a77078b10eb33198,1532402936198962,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402936198962.pcd.bin,a2491d8dad5548be842fac104d69d52a,a183049901c24361a6b0b11b8013137c,88449a5cb1644a199c1c11f6ac034867,bf2938e43c6f487497cda76b51bfc406,396.6816902790987,1125.2563692026397,0.0,-1.3882631900522686,0.6178569731234838,-4.630419923413532,4.671459719015277,0.8940195789075273,0.6431892336786214,1.101346175273735,0.19173307892216987,0.11081746268358773
bf2938e43c6f487497cda76b51bfc406,cc8c0bf57f984915a77078b10eb33198,1532402936699359,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402936699359.pcd.bin,aabc5b01953f41158d3069c0733ea152,a183049901c24361a6b0b11b8013137c,2ff86dc19c4644a1a88ce5ba848f56e5,b26e791522294bec90f86fd72226e35c,397.1853086632334,1123.0598472868774,0.0,-1.2930359902624269,1.006437656769947,-4.389558522058151,4.503458756948699,0.7765447907290874,0.48134061825986485,0.9136249792969056,0.19030329876046767,0.11409428494497835
b26e791522294bec90f86fd72226e35c,cc8c0bf57f984915a77078b10eb33198,1532402937198682,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402937198682.pcd.bin,cb6676be21f34ad39eb93ecbd40aa846,a183049901c24361a6b0b11b8013137c,bf2938e43c6f487497cda76b51bfc406,c844bf5a9f2243ff8f4bf2c85fe218ff,397.8606615606245,1121.0773884177784,0.0,-1.1929834332532645,1.3525371300563394,-3.9702935156181294,4.194351831730429,0.6931374546864303,0.8396669218922845,1.0887975343511975,0.20037642369600914,0.1289868770393594
c844bf5a9f2243ff8f4bf2c85fe218ff,cc8c0bf57f984915a77078b10eb33198,1532402937698000,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402937698000.pcd.bin,e28319b88b634a2d9eff6fdfa7db5500,a183049901c24361a6b0b11b8013137c,b26e791522294bec90f86fd72226e35c,fedfb3a6cb804635a0f47143f9ca8d6f,398.7597041521511,1119.1284635254908,0.0,-1.0833333529629785,1.8005411211423419,-3.9031737135203426,4.29845476501041,0.8972318063558745,0.13442295710907035,0.9072455267095961,0.21959969456395725,0.13793774919979848
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,1532402938197897,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402938197897.pcd.bin,dc820c3695754f09aed71d7adc0f2365,a183049901c24361a6b0b11b8013137c,c844bf5a9f2243ff8f4bf2c85fe218ff,965f6af5a92449348409029a5f048a38,399.9076584877769,1117.2088940698718,0.0,-0.969912984652353,2.296381725887242,-3.8399299368050057,4.4741961233902305,0.9918855379106101,0.12651361523541224,0.9999213044815848,0.22688747544119192,0.13691759744028298
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,1532402938647444,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402938647444.pcd.bin,ea5b7cc72183440d88f625e81354ec74,a183049901c24361a6b0b11b8013137c,fedfb3a6cb804635a0f47143f9ca8d6f,4711bcd34644420da8bc77163431888e,401.0653931407355,1115.6784191807697,0.0,-0.8717089486717401,2.5753361783275057,-3.404482488153968,4.268823894651729,0.6205234434670093,0.9686360906669105,1.1503500423934576,0.21845109850719258,0.1381687276227028
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,1532402939147334,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402939147334.pcd.bin,c28ea16a15a94d97afdbf7823282ee4f,a183049901c24361a6b0b11b8013137c,965f6af5a92449348409029a5f048a38,a34fabc7aa674713b71f98ec541eb2d4,402.47435861332616,1114.1490807505795,0.0,-0.7726912776962821,2.818551026407084,-3.0593499173620935,4.159789875140795,0.4865367342406893,0.6904170333310822,0.8446263515184024,0.19807891931316488,0.1285673310908387
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,1532402939697511,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402939697511.pcd.bin,4c850e12ce914a34ba56fd9896123b10,a183049901c24361a6b0b11b8013137c,4711bcd34644420da8bc77163431888e,c78067571d104caba7c568a847d56971,404.11369592844784,1112.6762567308072,0.0,-0.6754077123530898,2.979654393261949,-2.677000346747248,4.0055800029171955,0.29282097734886214,0.6949573875586322,0.754128566822569,0.1768223050821686,0.11918878748499798
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,1532402940197958,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402940197958.pcd.bin,ba77cd8dab87477ab3cbcb044c3a2396,a183049901c24361a6b0b11b8013137c,a34fabc7aa674713b71f98ec541eb2d4,4246e57f018745c9b2bc68feb3d71b58,405.59378952934526,1111.5587954693658,0.0,-0.6024638766297996,2.957543158211397,-2.2329262867823148,3.7058091336287817,-0.044182970525453606,0.8873548247165697,0.8884541180231128,0.14575736436284006,0.1061967493707112
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,1532402940797343,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402940797343.pcd.bin,67768023d82a4533ae51f8d2cbd5ba60,a183049901c24361a6b0b11b8013137c,c78067571d104caba7c568a847d56971,a7acb150914b40bdad9a2dc4e657cbf9,407.23526472142686,1110.4950559603324,0.0,-0.537916630759839,2.7385990508297677,-1.7747182679470448,3.263364780681232,-0.36528125892644864,0.7644636065888702,0.847251440790604,0.10768912446918198,0.08909841700445596
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,1532402941297218,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402941297218.pcd.bin,67e7a792d1ad4a3c905dc593163ef339,a183049901c24361a6b0b11b8013137c,4246e57f018745c9b2bc68feb3d71b58,0cd661df01aa40c3bb3a773ba86f753a,408.52944568127737,1109.7538669797307,0.0,-0.4945370369363826,2.589009171994013,-1.4827486483654746,2.9835401869086273,-0.29925457131433775,0.5840852604782599,0.6562841533668818,0.08678088286762961,0.07853367780018972
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,1532402941797653,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402941797653.pcd.bin,7ac90d580eae4d1a8d7e11000648d3a1,a183049901c24361a6b0b11b8013137c,a7acb150914b40bdad9a2dc4e657cbf9,378a3a3e9af346308ab9dff8ced46d9c,409.73572041073385,1109.1231579309517,0.0,-0.45906906819510374,2.410452365355104,-1.2603216177504646,2.7200535262775922,-0.3568031944986041,0.4444673746141058,0.5699647065395932,0.07087427686168811,0.07035175803633388
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,1532402942197463,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402942197463.pcd.bin,880f7696d59c45c89d3af55a1ec745b0,a183049901c24361a6b0b11b8013137c,0cd661df01aa40c3bb3a773ba86f753a,eef55c3b48f34d949959b45130ee293a,410.6650822157686,1108.6719861046136,0.0,-0.4433703562876108,2.3245086541976767,-1.1284655869992448,2.58394563884023,-0.21496138455123057,0.32979673032495377,0.3936677281429255,0.039265430848385345,0.04102898361988166
eef55c3b48f34d949959b45130ee293a,cc8c0bf57f984915a77078b10eb33198,1532402942697870,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402942697870.pcd.bin,729c663149494df59f3b9bf2e2ebb262,a183049901c24361a6b0b11b8013137c,378a3a3e9af346308ab9dff8ced46d9c,5fda58ee3ae44ab9b4bbac7a2de66c27,411.779300464498,1108.1419443525465,0.0,-0.43661412587690285,2.226624025502043,-1.0592212979975568,2.4657259192932517,-0.1956100308261752,0.13837593998822556,0.23960631236977503,0.01350147062432768,0.014784275251538704
5fda58ee3ae44ab9b4bbac7a2de66c27,cc8c0bf57f984915a77078b10eb33198,1532402943197769,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402943197769.pcd.bin,86c604d17fbc44c38b43097e91720c0b,a183049901c24361a6b0b11b8013137c,eef55c3b48f34d949959b45130ee293a,919e3c4cec934168a3152077a9adcbea,412.8489179352234,1107.6401473937494,0.0,-0.43422872265646906,2.1396671542159607,-1.0037966845243906,2.3634261813504533,-0.1739488802459741,0.11087162301418124,0.20627828225149383,0.004771770338475954,0.005451314712322993
919e3c4cec934168a3152077a9adcbea,cc8c0bf57f984915a77078b10eb33198,1532402943697655,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402943697655.pcd.bin,f8e0d79210e341a0b7604d75bf4ad2a7,a183049901c24361a6b0b11b8013137c,5fda58ee3ae44ab9b4bbac7a2de66c27,b73152cab88f49d9ba195da81fde1809,413.9024439761932,1107.148159570898,0.0,-0.4338713733593455,2.107532599372171,-0.9842000433125604,2.326014484622326,-0.06428376638631546,0.039202220529941316,0.0752942010734461,0.0007148615826879625,0.0008297997652284149
b73152cab88f49d9ba195da81fde1809,cc8c0bf57f984915a77078b10eb33198,1532402944198088,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402944198088.pcd.bin,bd10d8d1303e4e15b1aa59d51b32c547,a183049901c24361a6b0b11b8013137c,919e3c4cec934168a3152077a9adcbea,6aa6fa91e0d1492e812eb7e57c47df6e,414.9639051557455,1106.6522960506688,0.0,-0.4324155338212661,2.1210854990624894,-0.9908689479495754,2.341116179591237,0.02708234606894125,-0.013326268725313822,0.030183487319015587,0.0029091597438207087,0.0033551223885383446
6aa6fa91e0d1492e812eb7e57c47df6e,cc8c0bf57f984915a77078b10eb33198,1532402944697931,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402944697931.pcd.bin,111817c846784c0baf4bdf98745e8444,a183049901c24361a6b0b11b8013137c,b73152cab88f49d9ba195da81fde1809,aa581aac963a4fad848ac11fe66e8637,415.9850022275284,1106.1821496591247,0.0,-0.4235726567588839,2.0428355939422778,-0.9405881277604695,2.2489738304305464,-0.15654896661594078,0.10059322665138024,0.18608217592411935,0.01769130919585186,0.021239257737230115
aa581aac963a4fad848ac11fe66e8637,cc8c0bf57f984915a77078b10eb33198,1532402945197276,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402945197276.pcd.bin,e5bd7485417a4e99a9827bc7c848278c,a183049901c24361a6b0b11b8013137c,6aa6fa91e0d1492e812eb7e57c47df6e,67e5f88901214f3aa03d68e028185e22,417.02167488599355,1105.7223623879136,0.0,-0.39587496271316996,2.0760649620305323,-0.9207807652246411,2.2710972995841705,0.06654591132033864,0.03966668843350465,0.07747131394739026,0.05546805123855036,0.06594333865462618
67e5f88901214f3aa03d68e028185e22,cc8c0bf57f984915a77078b10eb33198,1532402945697148,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402945697148.pcd.bin,04c98fec98ba4d3c9676d2c31fa4a1ca,a183049901c24361a6b0b11b8013137c,aa581aac963a4fad848ac11fe66e8637,29e056fc277543c9bc42310b122c640e,418.1647075938728,1105.2716555063062,0.0,-0.3460703284633674,2.286650798362839,-0.9016445842283675,2.457994066290998,0.4212795202217899,0.038282162226077235,0.42301531662932157,0.09963477500200568,0.10944448409972982
29e056fc277543c9bc42310b122c640e,cc8c0bf57f984915a77078b10eb33198,1532402946297085,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402946297085.pcd.bin,faa171b7a8164f4cbf90b260af5c27f1,a183049901c24361a6b0b11b8013137c,67e5f88901214f3aa03d68e028185e22,ed5fc18c31904f96a8f0dbb99ff069c0,419.5269830911931,1104.8312849413196,0.0,-0.2733285730651145,2.270697585446967,-0.7340280145857839,2.3863915543664316,-0.026591480298550855,0.27939028538427124,0.2806528788228846,0.12124899014105296,0.1371829668026787
ed5fc18c31904f96a8f0dbb99ff069c0,cc8c0bf57f984915a77078b10eb33198,1532402946797517,datasets/LIDAR_TOP/n015-2018-07-24-11-22-45+0800__LIDAR_TOP__1532402946797517.pcd.bin,202d8a4cc24045a08f6ece5876b42d5c,a183049901c24361a6b0b11b8013137c,29e056fc277543c9bc42310b122c640e,,420.52773910005925,1104.584141391587,0.0,-0.20848722556031096,1.999784204179941,-0.4938604040759332,2.0598628502892233,-0.5413590283335721,0.47992056964752605,0.7234592944520619,0.12957074588516226,0.16983704222871795
3e8750f331d7499e9b5123e9eb70f2e2,fcbccedd61424f1b85dcbf8f897f9754,1533151603547590,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151603547590.pcd.bin,fdddd75ee1d94f14a09991988dab8b3e,d051cafdd9fe4d999b413462364d44a0,,3950bd41f74548429c0f7700ff3d8269,600.1202137947669,1647.490776275174,0.0,-0.5016313003406881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3950bd41f74548429c0f7700ff3d8269,fcbccedd61424f1b85dcbf8f897f9754,1533151604048025,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151604048025.pcd.bin,53121f39e1a0434d8431777a05de3eec,d051cafdd9fe4d999b413462364d44a0,3e8750f331d7499e9b5123e9eb70f2e2,c5f58c19249d4137ae063b0e9ecd8b8e,603.8259202783211,1645.3869905049673,0.0,-0.5197010363302482,7.404970642649285,-4.203914135115932,8.515073944125518,NaN,NaN,NaN,-0.0361080579686874,-0.011449314140450273
c5f58c19249d4137ae063b0e9ecd8b8e,fcbccedd61424f1b85dcbf8f897f9754,1533151604547893,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151604547893.pcd.bin,872aeb79742f4cd5b6e069c36b007ace,d051cafdd9fe4d999b413462364d44a0,3950bd41f74548429c0f7700ff3d8269,700c1a25559b4433be532de3475e58a9,607.4541261458803,1643.21492223553,0.0,-0.5471726792472147,7.258327933692986,-4.345283693770019,8.45959897231373,-0.2933628657091469,-0.2828137801461336,0.407486693301301,-0.05495779469173155,-0.017540553181457856
700c1a25559b4433be532de3475e58a9,fcbccedd61424f1b85dcbf8f897f9754,1533151605047769,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151605047769.pcd.bin,d2e315d29ed4468f802bf6ccfdbe6852,d051cafdd9fe4d999b413462364d44a0,c5f58c19249d4137ae063b0e9ecd8b8e,747aa46b9a4641fe90db05d97db2acea,610.97967849522,1640.9794193247594,0.0,-0.5763833446259312,7.052853806423403,-4.472114906037682,8.351201024259057,-0.4110501949875212,-0.2537253484217331,0.4830515658094994,-0.058435822841497745,-0.018892698333296598
747aa46b9a4641fe90db05d97db2acea,fcbccedd61424f1b85dcbf8f897f9754,1533151605548192,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151605548192.pcd.bin,79a411ec3dc943bf94886ad9e539481d,d051cafdd9fe4d999b413462364d44a0,700c1a25559b4433be532de3475e58a9,f4f86af4da3b49e79497deda5c5f223a,614.4485235405814,1638.6493116096167,0.0,-0.6032764943975175,6.9318257661246125,-4.656276220602832,8.350515953787554,-0.241851474250366,-0.36801129157762613,0.4403685346680755,-0.0537408347969344,-0.01737620223166086
f4f86af4da3b49e79497deda5c5f223a,fcbccedd61424f1b85dcbf8f897f9754,1533151606048630,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151606048630.pcd.bin,9181fe90f31b4740b36969e383506d40,d051cafdd9fe4d999b413462364d44a0,747aa46b9a4641fe90db05d97db2acea,6832e717621341568c759151b5974512,617.9341119188146,1636.1600918007111,0.0,-0.6271743980114108,6.965075350459317,-4.974082321697284,8.558841602728574,0.06644096638285803,-0.6350558932264375,0.6385220352779664,-0.04775397474590923,-0.01506462413942209
6832e717621341568c759151b5974512,fcbccedd61424f1b85dcbf8f897f9754,1533151606549066,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151606549066.pcd.bin,139d5e756c1f461ba1f0c6ec46968e43,d051cafdd9fe4d999b413462364d44a0,f4f86af4da3b49e79497deda5c5f223a,c59e60042a8643e899008da2e446acca,621.4130338498767,1633.5255894106292,0.0,-0.6575497005392723,6.951781908300227,-5.264414210971901,8.720167927583347,-0.026563720753684135,-0.5801578808771086,0.5807656997482695,-0.060697676681656536,-0.018793643471254846
c59e60042a8643e899008da2e446acca,fcbccedd61424f1b85dcbf8f897f9754,1533151607048933,datasets/LIDAR_TOP/n008-2018-08-01-15-16-36-0400__LIDAR_TOP__1533151607048933.pcd.bin,21912d2aad7f45c98a54fad3bbea311f,d051cafdd9fe4d999b413462364d44a0,6832e717621341568c759151b5974512,fa65a298c01f44e7a182bbf9e5fe3697,624.9032554451942,1630.734414828057,0.0,-0.6782007352554408,6.982300482563376,-5.583834465112198,8.940454538924717,0.06105338872770106,-0.6390104850696231,0.6419204906404303,-0.04131305870595273,-0.012476463922547735
